x,y
5.587039281173986183e+01,4.358039990568155986e+01
6.110730470785129853e+01,4.640078516514056872e+01
6.092741970323924505e+01,3.995240820132789139e+01
6.699165263846332152e+01,3.691487623102644022e+01
6.190051666584133727e+01,5.133556055809111740e+01
6.255406288318047814e+01,3.941395090866630824e+01
6.279233208442248326e+01,5.015563877595747755e+01
6.098336491202613274e+01,4.803679744943257646e+01
6.122810571129538459e+01,4.388444018305811056e+01
5.853009621080166625e+01,4.445165470016460318e+01
5.812917082631107490e+01,4.511030164152614930e+01
5.887394525236867082e+01,5.399150957535078987e+01
6.904435057839452838e+01,4.791064993270831707e+01
6.279068100763736027e+01,4.787831194381494981e+01
6.117376647529643208e+01,4.937388353090025817e+01
4.666235202158541995e+01,4.747242233643137865e+01
5.441280391690187912e+01,3.682728688385475380e+01
6.248100374303693627e+01,3.703121751309551257e+01
6.726620836510150525e+01,4.424656304256848927e+01
5.929479137794773180e+01,4.474823223107231485e+01
5.182516128203761241e+01,4.414831542699572964e+01
5.149532745434460423e+01,4.049964570616624826e+01
5.471995200883831245e+01,3.878705481500659857e+01
5.891483383204227664e+01,4.395061245996727450e+01
5.218085175225292005e+01,4.839145276585030331e+01
7.194245443994203981e+01,4.346725320547992766e+01
6.046384273183166869e+01,4.928251891030816267e+01
6.328933542413231095e+01,3.776726494545403057e+01
5.414688083273824049e+01,3.893371233310179491e+01
5.899434845983140718e+01,4.291741518488878881e+01
5.406017115589896349e+01,4.524188663716293490e+01
6.328546877479833199e+01,4.479842139526951428e+01
5.437991566963263068e+01,4.478361515213514110e+01
6.255427110198954210e+01,4.672214531286825689e+01
5.614398059521933959e+01,3.993423053817124924e+01
6.244364758085045253e+01,4.842831346559977845e+01
6.204301889357076760e+01,4.266835687540010014e+01
4.983571810068392693e+01,5.078918069394962487e+01
5.423181598092372724e+01,4.971879720719898188e+01
6.347217508231150163e+01,3.904917736690328667e+01
6.609060815570053649e+01,4.754305669047978000e+01
5.589230498342916320e+01,5.464799882199177006e+01
5.708050173649029801e+01,4.837115008578855679e+01
6.086418857154410489e+01,4.198011527801409670e+01
6.402150742230635672e+01,4.652722051758201616e+01
5.615650969846485197e+01,4.449611352420978960e+01
5.904453012281541646e+01,4.021069008153656910e+01
6.093034552112513325e+01,4.272266517395758001e+01
5.573852570405571782e+01,4.329825261728062458e+01
6.276419890875083496e+01,4.697467576763094144e+01
5.468841913160888879e+01,4.585074591545284051e+01
5.967445393688525712e+01,4.787413717262372614e+01
5.998917277370625101e+01,5.278729057176936834e+01
6.095446776947764533e+01,4.868842867353698978e+01
6.602808144512485455e+01,4.250390822322122375e+01
6.145351569103807776e+01,4.697451865723188291e+01
5.923621696181211149e+01,4.427894922516745879e+01
5.109148503093918237e+01,5.074895724915808159e+01
6.861924393626549090e+01,4.215671898028433873e+01
6.474025047866095406e+01,4.851336058028414300e+01
5.698716190587310848e+01,4.869125958062957693e+01
6.940742477665585852e+01,4.520839430062062547e+01
5.804086675074383095e+01,4.787730911741360984e+01
6.590719329243295022e+01,4.243761007746781644e+01
6.502188634265721134e+01,3.889061062051894169e+01
5.768109977650638598e+01,3.978346978565186731e+01
5.491388926189796393e+01,4.367716696627017114e+01
5.964765644861945049e+01,4.547102898888195455e+01
5.921466201180976441e+01,4.843055025402715330e+01
5.803989994299231370e+01,4.382538110515505991e+01
6.125055862489197978e+01,4.678845826995114976e+01
5.556244530464280018e+01,5.035955290487027014e+01
6.627893194419041833e+01,4.528002718249764058e+01
6.497675580557174158e+01,4.503714701481554528e+01
7.087186094238813894e+01,3.903921042580550704e+01
6.676233219121186835e+01,4.361309483648761187e+01
6.487176417533464701e+01,4.214301539059374591e+01
5.487978024808310096e+01,4.116885418438077693e+01
6.215783536984690016e+01,3.593349759092076567e+01
5.854374981317545945e+01,4.399718104884013314e+01
6.234453812463721079e+01,5.034536446696485257e+01
5.716771761126934592e+01,4.697775745609732212e+01
5.867604755190487964e+01,4.708410402605347400e+01
6.108431096642201652e+01,4.082900245374709414e+01
5.889581790924702887e+01,5.270109901929445329e+01
6.031899304952666796e+01,4.645044207452799156e+01
5.645864615028865785e+01,3.613101156205476627e+01
6.380246280719808283e+01,4.810134904895785013e+01
5.739142782345900429e+01,4.667939437560820437e+01
5.429533989353204504e+01,5.022328497674946846e+01
5.629006482278197154e+01,4.157272156428557253e+01
6.436132179519695740e+01,4.756288926689668983e+01
5.887778649538121556e+01,4.045881896140969758e+01
5.787418726238158229e+01,4.973218198812993762e+01
4.927768818180697252e+01,4.336859883134464866e+01
5.130048752927590527e+01,4.393066039291363012e+01
7.031535602356501613e+01,4.834719250261154855e+01
5.711563524096812472e+01,4.435794673712828740e+01
6.249401147021429637e+01,5.007900607747048127e+01
5.663632009038686022e+01,4.598001383045421164e+01
5.497789553587890765e+01,4.589279288990414329e+01
6.167384707971692848e+01,4.414791681872711138e+01
6.340238394560620350e+01,4.779668224283439315e+01
5.719173309125770999e+01,4.461124055788665999e+01
5.870376586038172917e+01,3.947493325414003351e+01
5.531897476081495313e+01,4.530377668712910832e+01
6.337592896195537406e+01,2.911265923485513696e+01
6.087900849614592858e+01,3.887848666217743698e+01
5.981137127764014849e+01,4.136010887288175297e+01
5.042004620541864313e+01,3.992689791349816630e+01
6.439936525047660609e+01,4.260622510857903933e+01
5.715529383164658839e+01,3.975035646027013314e+01
6.356045770023757058e+01,3.864181552965838051e+01
6.524143225148193892e+01,4.750740835090265080e+01
5.711284247110414469e+01,4.235691748479757024e+01
6.242790687504097491e+01,5.119431246470578145e+01
6.124778485313277798e+01,4.685612965519244710e+01
5.833402320245360784e+01,5.084654814281760338e+01
5.726885121410637680e+01,4.502281266071586430e+01
7.038131018334566136e+01,4.902707638490439734e+01
5.668379992410717705e+01,4.281193526811262728e+01
6.756165527029232010e+01,4.985384184702927257e+01
5.242775778618948124e+01,5.792356148669502147e+01
5.638133603858990739e+01,3.798818726024703807e+01
6.007149283546620211e+01,4.765815102256715363e+01
5.444116995776727919e+01,3.238075820667501148e+01
6.375943511366219951e+01,3.797480786527233931e+01
5.615135551915766143e+01,4.954136066547249584e+01
6.095921606650829006e+01,4.027788797116716779e+01
6.411431079337981487e+01,4.182706264665139884e+01
6.641761762037295114e+01,4.596203530662355519e+01
6.155260541883141912e+01,5.262035177674688669e+01
6.201094725404281149e+01,3.970831084491652518e+01
5.676441077070791152e+01,4.492040923583211764e+01
5.115469636241676454e+01,4.109540872161986869e+01
5.605582425790945678e+01,5.144422192111231595e+01
5.565092159054917431e+01,5.395592507628253998e+01
6.329503161614378826e+01,4.555678622853688609e+01
6.011621147280637700e+01,3.839883192345854468e+01
5.548974309298719731e+01,4.672975369979528182e+01
6.280551445474041827e+01,5.151686627780749461e+01
7.112425175440749570e+01,4.177954012318065224e+01
6.406251113396231744e+01,4.277371994671781152e+01
5.337687966038167531e+01,6.272745239440305909e+01
6.059490372539057290e+01,4.277525086954720024e+01
6.239663262450894621e+01,5.054521384086719848e+01
5.125382081396407585e+01,4.905347491808914384e+01
5.664363902298243403e+01,4.419917157112128336e+01
5.302598477837521074e+01,4.148321031709087237e+01
6.017518714876069197e+01,5.181953520878187192e+01
6.115378355617053074e+01,4.077119451467484623e+01
5.909007649197888412e+01,3.609139765986939352e+01
5.086830151678063316e+01,4.410056121809719798e+01
6.900752171965538651e+01,5.030966302577611771e+01
6.619068346137483161e+01,5.193461947256760425e+01
5.488348627136504376e+01,4.838569045740986496e+01
6.155468000379579507e+01,4.352997595052515578e+01
5.486428630737032108e+01,4.103888878525070538e+01
5.298947051332563518e+01,4.866472265587813695e+01
5.409323350502746308e+01,3.873556340736471526e+01
6.085792177180081097e+01,3.763262273636802036e+01
6.629851091756272297e+01,4.436705720047682178e+01
5.735831839258601406e+01,4.702228084071628444e+01
6.223126579204010511e+01,4.186415964450164040e+01
6.591896003375195789e+01,3.446532173570898294e+01
5.807807552541580520e+01,4.359149321736568083e+01
5.975758134541691646e+01,4.578984619849656923e+01
6.267816593104603839e+01,4.666754863221379424e+01
6.964631793732202425e+01,4.655595860976682587e+01
6.579152125873575585e+01,4.473195052954908135e+01
6.290574021139213556e+01,5.242375776297502910e+01
5.733020205997770091e+01,5.070245349849660954e+01
5.894051034765302433e+01,4.450444446997571646e+01
5.649618588978983524e+01,4.458371482137581410e+01
6.547245987592731353e+01,4.308838753230477892e+01
5.490817602073546766e+01,4.653712774584071354e+01
6.046098958524186173e+01,3.678176986070922538e+01
6.324473437504865814e+01,4.321254377570047467e+01
5.869351520965430780e+01,4.566409529434209702e+01
6.054564239582967389e+01,4.253688397245595354e+01
5.727151792738961689e+01,5.007336356076429240e+01
6.445747473067574163e+01,5.213335271809925331e+01
5.380833800607832273e+01,4.311707158037713583e+01
6.045910088470812127e+01,4.313647536759618362e+01
6.025394395974249306e+01,4.441095077942897973e+01
6.240574537170041935e+01,4.837817281601281394e+01
5.997638956374844099e+01,4.429501292566099835e+01
6.146825212453816789e+01,4.321084100675614081e+01
6.744659511326426582e+01,4.487007974004717425e+01
5.753282917457993761e+01,4.033188419096207156e+01
6.275097525279423394e+01,5.388977600493726072e+01
6.670056383566409863e+01,4.621395887564472815e+01
5.920340635323694300e+01,4.315923936015308726e+01
5.857673399928490454e+01,5.063703859480341407e+01
6.454803595394712090e+01,4.065210345816016968e+01
6.379567705375405495e+01,5.010637954664741756e+01
5.873084698636297674e+01,4.260551936003329843e+01
6.362892005986525845e+01,4.590674790781917380e+01
6.817487569019739624e+01,4.813474268748832685e+01
6.983559057130379699e+01,5.646697593403919058e+01
6.922711141103444277e+01,3.733922861410535887e+01
5.792933458111795630e+01,5.017810356395747107e+01
6.121443787985504059e+01,5.035464956890927368e+01
6.492354635517864381e+01,4.140578155470425514e+01
5.839673275952872444e+01,4.140372883994767506e+01
5.283108462908902681e+01,4.865458649028721538e+01
6.364144229358787186e+01,4.455558016177899816e+01
6.728673013156802085e+01,3.397775689630158524e+01
5.195651872468874899e+01,4.236493145876686128e+01
6.468136407562316492e+01,4.833761598199090770e+01
5.986781562704331350e+01,3.954451888083098510e+01
5.983765424930290777e+01,4.453916078220979102e+01
5.912005962343789633e+01,4.792472772149808691e+01
6.447621066934115674e+01,4.520543496822556051e+01
5.372156128330617264e+01,4.251782433136811079e+01
5.790277584212054762e+01,4.086321466516312029e+01
5.979079973615848331e+01,4.825960036554916854e+01
6.252924270115411787e+01,4.436394621703006180e+01
6.783270324916772154e+01,4.719116413989436154e+01
6.442894770524544867e+01,4.115063835582191132e+01
6.187799184574401323e+01,3.612195544894714772e+01
5.005597670129576926e+01,4.534009591762896463e+01
5.616778686519772634e+01,4.420552272699918461e+01
6.396195526288982336e+01,4.594097364936683903e+01
5.832605704865803631e+01,4.434049732405418354e+01
5.377623794653825229e+01,4.560502063191284350e+01
6.336947416187453541e+01,5.507921532125995157e+01
6.643782750914915880e+01,5.820513524177788156e+01
6.031483470073605702e+01,4.477532117236802378e+01
5.948131901936371690e+01,4.448368684230451464e+01
5.087110424548090037e+01,4.981166534614097685e+01
5.427433585366068769e+01,4.838864646108410739e+01
6.373280144593364582e+01,5.028682365875226168e+01
5.678755810647083280e+01,4.355502127810598267e+01
5.946874302321187145e+01,3.658611344648780772e+01
6.481978912400728632e+01,4.158771071500758865e+01
6.952242223174673086e+01,4.479725038771036338e+01
6.030989907954245410e+01,4.735185193271863113e+01
5.734113903266924694e+01,3.774907222323074762e+01
6.303612605524727286e+01,3.996359467911605634e+01
6.981150190863283456e+01,4.396166151063331995e+01
6.140790723804786211e+01,4.471170916786304161e+01
5.912805654654471255e+01,4.628078056297849230e+01
5.783001596649229725e+01,5.075672712554482047e+01
6.358349022522383365e+01,5.124976496471018805e+01
7.068486488668258971e+01,4.450393153622524522e+01
5.488297922795539563e+01,3.820191373074517571e+01
6.470220308679982679e+01,3.933868425631014532e+01
6.899381674973275835e+01,4.401488825244786796e+01
5.571265050304964461e+01,5.291406711700467014e+01
5.833788981105351468e+01,5.392181481667915932e+01
6.445768467414737302e+01,4.353884439792145855e+01
5.699696674173694788e+01,3.761605081999565670e+01
5.762402229821525168e+01,4.529260209816805371e+01
5.099726341187545131e+01,5.192126564141002376e+01
6.831754698340093057e+01,4.217644925983783821e+01
6.047220107486804608e+01,4.899376149170497285e+01
6.345773801702193850e+01,4.274655510427686522e+01
6.257686031461893350e+01,3.969031371227031713e+01
5.717379835192731719e+01,4.645259563859193008e+01
5.570785923181968968e+01,4.189458966902257941e+01
6.620689528225280185e+01,4.244422088742643240e+01
5.471372732536148220e+01,5.021254846545526362e+01
5.258067729176482175e+01,4.426726303261862938e+01
5.180886073338437114e+01,4.358969135904549574e+01
5.821728269447799420e+01,4.717564525660367281e+01
5.069030892364294516e+01,4.402271589205923874e+01
6.343605932496136290e+01,4.702809457270839744e+01
5.455947916605488501e+01,4.832569458966105458e+01
6.414212974491945829e+01,3.986833446593205821e+01
6.580723339848857734e+01,5.143728737652082117e+01
6.041228729882558213e+01,4.180149743998372713e+01
5.881246331177582931e+01,4.368822946571735599e+01
6.197832509957796532e+01,5.172857632400862116e+01
5.627131531474337578e+01,4.130237193512969895e+01
6.181277463615678869e+01,4.551532869705545181e+01
4.809203354443187806e+01,5.006825465125284325e+01
6.418545576657798790e+01,4.743554176909655951e+01
6.239672324410017978e+01,4.255751059843780126e+01
5.754548728011769754e+01,4.924479491914714657e+01
6.321220555189968593e+01,4.456897841991356302e+01
7.404139634861078889e+01,4.748825756344646720e+01
6.627201399155141814e+01,4.764859466828097112e+01
6.542824409303214850e+01,4.933180146702876812e+01
6.974222437557045851e+01,4.462116672807150763e+01
5.419081740403363767e+01,4.408867149900854088e+01
5.621353798766295995e+01,4.152476225377823482e+01
5.004438604831389625e+01,4.389933196834323326e+01
6.533557833116390157e+01,4.185554085462854346e+01
5.606106124752871267e+01,3.505550875670078881e+01
6.767026949257625290e+01,4.181323147250840577e+01
6.202306061589703745e+01,4.352918187412419115e+01
6.439919978246713583e+01,4.903211145480222655e+01
6.690305226903166158e+01,3.578495183620358944e+01
5.442319778007929187e+01,4.040175428217047227e+01
6.490503779814795848e+01,4.277593325599382013e+01
6.856349247330767582e+01,4.416026328965146064e+01
5.558344030874293651e+01,4.450728708672679090e+01
5.821439000189871393e+01,4.651365404774063705e+01
6.348299289534780598e+01,4.940269232717293590e+01
5.938239142385273794e+01,4.071652929971853041e+01
5.349279260827638183e+01,4.075389602370655240e+01
6.593395383579900226e+01,3.402548384789379554e+01
5.910006691598994166e+01,5.126514699642661554e+01
6.236270874800460717e+01,4.470284702778427999e+01
5.986328452863230609e+01,4.982790389643291462e+01
5.519524078893266505e+01,4.693904683261956734e+01
6.040563329227269662e+01,4.556512580139258262e+01
6.165338102155585176e+01,4.646324316629195295e+01
5.576442428165611176e+01,5.117469626368992408e+01
6.521914365355711141e+01,4.839791886810235866e+01
5.756131200959962513e+01,4.479354675204216818e+01
5.795110241334322865e+01,5.065857637568013416e+01
5.415471981921619005e+01,4.421136974746393378e+01
6.032617865464285245e+01,3.741702497932423910e+01
6.322077395112973619e+01,4.772575592743940120e+01
6.273401213696048728e+01,3.954117069442369825e+01
5.222757139120578529e+01,5.267057091880212027e+01
5.839945921031884524e+01,3.865735389586328097e+01
6.591973591534207344e+01,5.155080634799338668e+01
6.708040300029956882e+01,4.587459688625899901e+01
6.860466471807512789e+01,3.909302027817719249e+01
6.519620995764472582e+01,3.934945312254554750e+01
6.689021121749389920e+01,4.167535087599001287e+01
5.807980200040832841e+01,4.768074478070020916e+01
5.624951153454819774e+01,4.118688958943892686e+01
6.180134690876845838e+01,5.442034203720317009e+01
5.854022664183389679e+01,4.629662407233106336e+01
7.137495738586036964e+01,4.630945938145008256e+01
5.659122567386820180e+01,3.826332527720747123e+01
5.912827719178619645e+01,4.130897086879080859e+01
5.982740313433451007e+01,4.915034378258273762e+01
6.439370599977051768e+01,5.195075852966800056e+01
6.187708280040710918e+01,5.197626984442850784e+01
6.037028565147562631e+01,5.433401777162960400e+01
5.771306603456935136e+01,4.328636392828445167e+01
5.861781970597026259e+01,4.099885066402941192e+01
5.525269486135573516e+01,4.442059719918924543e+01
6.312522891942910519e+01,4.223328451634134240e+01
5.759045867191740342e+01,3.900650350678832723e+01
4.676990972901572263e+01,4.706021552839014532e+01
5.688734122834959095e+01,4.046251382398431673e+01
5.574698371771726357e+01,4.398146317698212471e+01
6.980206257370562639e+01,4.732261259820027988e+01
5.620109059306825117e+01,4.648485589076297941e+01
5.921210941419251128e+01,5.564491074567965256e+01
5.726904334735153412e+01,4.855177727341501281e+01
6.077723778172053670e+01,3.668245865762935409e+01
5.747529314063192629e+01,4.452876082620883125e+01
5.601834181533961043e+01,5.502421405771237062e+01
5.340342102691421644e+01,3.852929546666835847e+01
6.073797925035164269e+01,4.166480496168125569e+01
6.675081645391482255e+01,4.760965809183588959e+01
5.892549819048227278e+01,4.125962671991103292e+01
5.421608930053002950e+01,5.837902201320282813e+01
7.036453419501317796e+01,3.999876051435747826e+01
6.745800056353175478e+01,5.114487424943470018e+01
6.313230208946093569e+01,4.165163958357928209e+01
5.826995131268178341e+01,3.905403136466028968e+01
5.547155737065814662e+01,4.364362321601807793e+01
5.561265647940991386e+01,4.261119804055076798e+01
6.039051114615943305e+01,4.656294072029202624e+01
5.611671939980906387e+01,3.822055302272915611e+01
5.599049174876036261e+01,5.167430571824033336e+01
5.947591492485904752e+01,4.945617208992870673e+01
5.605299095270858345e+01,6.303329405176895506e+01
5.642646575526861596e+01,4.747025539927727777e+01
6.418256949679205547e+01,4.903886220381198058e+01
5.497259058314399738e+01,4.386407990339494489e+01
6.305994340173540280e+01,3.858041863403412464e+01
6.118393885551467548e+01,5.439928015762115621e+01
5.695167602507834914e+01,4.034716291554435941e+01
6.109218109192526214e+01,4.916691393260497023e+01
5.340603710248409186e+01,3.705515385132817130e+01
5.155592416028589753e+01,4.839994716181222145e+01
6.174354721918277988e+01,4.753436060883837655e+01
5.720051833275604736e+01,5.287815646934218705e+01
6.442056017454848416e+01,3.847998859224973955e+01
5.834286452981591253e+01,3.718467113420746983e+01
5.390456387145911776e+01,4.198500649524150674e+01
6.058900616155157337e+01,3.893956789054158918e+01
6.008751730891568599e+01,4.726916286177798554e+01
5.979886557739399677e+01,4.723363152931580089e+01
6.071658678695784772e+01,4.444384224874468714e+01
6.132628584691342155e+01,4.682111368628045511e+01
5.773909181078629871e+01,4.190797038538360653e+01
5.971329245585591394e+01,4.805948707070688641e+01
5.826030467505129451e+01,4.351078389466303520e+01
6.290435440311303950e+01,4.439951781963517874e+01
5.711385835014993972e+01,3.892945091788905643e+01
5.808147265508956991e+01,3.783206604189317801e+01
6.394271639113866712e+01,5.182742169700024704e+01
6.202908086941722843e+01,3.873951913437939254e+01
5.935062208907895354e+01,2.699479373641673163e+01
6.023841479707310498e+01,3.958870265651313503e+01
5.416001893547040424e+01,4.263245288680151646e+01
5.181210045044522872e+01,4.322216996164659975e+01
5.454343718076385272e+01,4.552123225949038954e+01
5.234497661777544408e+01,4.579111170048015822e+01
6.106681489444461164e+01,4.096827578834299288e+01
6.233674039051244620e+01,4.971897341141527704e+01
5.366742936028335009e+01,3.980726157655841035e+01
6.256992582148145488e+01,3.931544827560353639e+01
6.797824328503004665e+01,4.817171986372972015e+01
5.351938943354984701e+01,4.845260132920179785e+01
5.654826680825431140e+01,5.084569075690004780e+01
5.228944088072429253e+01,4.953840189575318931e+01
4.788597714733677435e+01,4.494324863580793306e+01
5.781978609668050950e+01,4.141595144872081846e+01
6.041090825462872260e+01,4.807460841656743611e+01
5.628446674316798948e+01,4.875137319872840891e+01
6.386791384440841313e+01,5.125456450201001246e+01
6.164670300954819027e+01,4.224891277252862665e+01
6.740826320727957466e+01,3.811223255270152777e+01
6.081326015036872690e+01,4.084870357141549846e+01
6.571249091327676695e+01,4.854263319070766158e+01
6.141716650562111823e+01,4.138078273043864641e+01
5.294262091859597774e+01,4.265260888233927972e+01
5.866717118517856022e+01,4.137129250507641842e+01
6.310495810209879153e+01,4.939204980091571429e+01
5.628098431294780113e+01,3.753916144374193919e+01
6.585902566032461891e+01,4.250427908315938907e+01
5.571007015566501508e+01,4.396038945205094706e+01
6.200059113512380549e+01,5.195357595532158967e+01
5.633836935226032949e+01,3.846174609607022887e+01
5.318097728705922123e+01,4.499413529943164747e+01
5.321591580864841120e+01,4.333201025461019640e+01
5.712041279905186997e+01,5.112763029072672794e+01
5.816570464752078351e+01,3.980102201152614327e+01
5.712448100380423455e+01,3.912913144543352217e+01
5.403232734722141117e+01,4.878042055902372454e+01
5.950974644548553982e+01,4.488014130071758245e+01
6.991027378292680794e+01,4.781628227864123915e+01
6.680178644722967363e+01,5.199453136409258747e+01
5.631838297065570487e+01,4.088568792124146967e+01
5.973313491574175060e+01,4.742779456966066931e+01
5.224625709227805714e+01,4.578321421099201416e+01
5.327473449121435323e+01,4.682940609152047529e+01
5.649182948216719069e+01,4.468829621304917055e+01
6.221752572245124213e+01,4.756313602255337969e+01
6.842359181968139126e+01,4.493767994657977738e+01
7.132293088228362876e+01,4.747755408435330082e+01
5.395047406515323019e+01,4.231359173537789076e+01
6.024927219509754650e+01,3.602106368803246284e+01
6.260495034152919658e+01,4.760702809389848511e+01
6.305472082445464821e+01,4.672797554905055506e+01
6.616875453579815769e+01,4.753226849860126890e+01
6.434086021909118358e+01,4.193441904188714631e+01
5.908997517979685909e+01,4.024528868190515851e+01
6.060318035930998093e+01,3.821171084929490291e+01
6.462070998559767077e+01,4.796586883637115761e+01
6.575097731448362026e+01,4.600786143370253001e+01
6.328494728677274850e+01,5.688202119514080835e+01
6.231908893814401296e+01,5.102468983216547116e+01
5.718302743193277138e+01,5.234358469629314925e+01
6.000139305659325828e+01,4.024797877370091470e+01
5.686734682000308538e+01,5.587622889009374916e+01
6.468398134654867704e+01,4.966593220447015966e+01
5.874941038897507894e+01,4.208729652035626145e+01
5.686987250933260896e+01,3.578576431005974712e+01
5.959696341025418320e+01,3.973402785325686892e+01
5.873191198236430210e+01,4.825663717168021805e+01
6.035337197751221083e+01,3.308208094519452658e+01
5.982182200613576128e+01,4.405298687483435316e+01
6.268749442005687200e+01,5.112806116411523760e+01
6.794272739516600268e+01,4.618927057876220488e+01
6.234647790449504612e+01,4.430829438068302295e+01
6.250770366365897246e+01,3.877466267174082049e+01
5.799892962898369575e+01,5.369358815022629727e+01
6.662060738868670740e+01,4.551475636483441889e+01
6.149630420793430829e+01,5.147154446458056753e+01
6.217101747762302466e+01,4.689927148139241098e+01
5.108863472086979840e+01,3.781141890461901056e+01
5.985996857705465857e+01,4.403569605248067376e+01
5.268533622903557756e+01,3.806757779377072382e+01
5.982025836020545029e+01,3.169026546561511282e+01
5.901794336266604546e+01,4.347670020328038731e+01
6.692416348547745031e+01,4.062548865382631647e+01
6.361637728482865839e+01,4.229031384368990842e+01
6.181076833323882624e+01,4.449967736952073949e+01
5.954821106477175618e+01,4.968844238326221330e+01
6.561297922089131873e+01,4.386200140912532675e+01
6.812138448238972899e+01,4.302235950845693679e+01
5.475184805031383917e+01,4.348142199224371751e+01
5.571185427088623499e+01,5.472808034741768779e+01
6.206229320399350513e+01,3.457031660894170955e+01
6.349302174731788284e+01,4.313386996833942533e+01
6.131776967813290469e+01,4.306186654307234107e+01
6.593437788084625595e+01,4.571774631435788905e+01
5.919703515930500259e+01,4.765623301127993017e+01
6.138833113187403967e+01,4.491128614400219021e+01
5.780425192509895282e+01,3.817053569695313797e+01
5.869711131789055969e+01,3.448865064490394161e+01
5.195827358244790162e+01,4.360484867531958741e+01
6.322618705557269436e+01,4.990629177560229124e+01
5.221211914784087327e+01,4.768520420888493305e+01
6.282203299727468959e+01,5.309124174819134367e+01
5.657887518835187279e+01,4.904832869167056941e+01
6.342992390985794060e+01,4.226132787009500902e+01
6.396828794115192807e+01,5.184836217945360204e+01
5.454963087392421528e+01,4.761726897778036260e+01
5.635502003852196395e+01,4.169415238648708311e+01
6.467874430931001939e+01,3.833689593207096635e+01
6.146374504959746332e+01,4.986474774693801493e+01
4.874639224306501717e+01,4.069165061141714546e+01
5.513646298961094772e+01,5.085640084718063747e+01
5.177427015124416698e+01,4.886727995652825030e+01
5.956690359232032961e+01,4.587237897832282840e+01
6.537180047372157787e+01,4.947420554743185050e+01
5.438008229589855347e+01,4.125072348150533230e+01
6.707794222930317574e+01,4.185218291118980716e+01
5.903943077091589231e+01,4.587075683688377836e+01
5.871324532173247945e+01,4.954932187804568144e+01
6.341241247488969179e+01,4.012012628783954682e+01
4.587963651826964906e+01,4.541920619182471341e+01
6.283104306569226338e+01,5.313403496372478685e+01
5.822887406771898355e+01,5.187168333190641079e+01
6.022059774980601787e+01,4.440694547159513661e+01
5.571928235533941631e+01,5.832838154675305020e+01
5.438632906146396806e+01,4.480808936527958508e+01
6.726617004076062756e+01,4.897271580555235460e+01
5.493090451978861921e+01,4.335288432298429484e+01
6.270480147794074810e+01,4.068967507213904611e+01
6.377840899593403634e+01,4.586866909914000701e+01
5.986808333833285189e+01,4.117235491254440660e+01
6.472088667922115235e+01,6.561389937230963199e+01
5.211869973586694016e+01,4.654937253956180143e+01
5.837260922636273364e+01,4.492522718476309507e+01
6.983607479501448267e+01,5.254562466218182948e+01
6.384327003205564210e+01,2.852203877173079150e+01
6.443760319823998373e+01,5.171279944792476613e+01
6.825835065465484774e+01,5.141472715258390025e+01
5.833367640265256426e+01,4.677310956133581499e+01
5.962600181083936235e+01,4.250528188455517409e+01
6.349527760114730768e+01,4.626247810507472735e+01
6.518899424461740466e+01,3.142529912809295212e+01
6.450549744412644770e+01,4.367304249826618445e+01
5.238011455915806636e+01,4.456495876682218693e+01
5.646796068479630293e+01,4.314757437928489736e+01
5.729708751544107059e+01,4.327074400347539296e+01
6.623944824390801500e+01,4.878104352493872398e+01
4.484780100387267510e+01,4.361455269095039711e+01
6.021323546821775352e+01,5.206566149462200599e+01
6.328272920891094344e+01,4.649017630254586209e+01
5.100344883722534206e+01,4.021654290842271706e+01
6.611169208828874844e+01,4.326009992641200341e+01
6.705129683710725885e+01,5.034799353341279016e+01
6.956693918154887513e+01,4.302025569522549375e+01
5.812782669235421906e+01,4.304519696210054036e+01
5.636508349884385893e+01,3.789776851451841821e+01
6.222508772091083529e+01,4.561655790659569476e+01
6.224031216414927314e+01,4.361255499736690666e+01
6.234331901754573835e+01,5.131007958106392408e+01
7.055216109955205184e+01,4.170301074244975581e+01
5.385089624159268595e+01,4.342803180152590414e+01
5.695495911222182173e+01,4.414716169694015235e+01
6.450151143310978341e+01,4.085493544353831652e+01
6.148918631776263766e+01,4.859707307619791550e+01
5.339892681528100837e+01,4.159392187689736886e+01
6.173361884079074002e+01,4.276474668274306623e+01
6.199695575398418157e+01,4.969922189225481901e+01
5.585128123544578926e+01,4.369102437292607988e+01
5.830075899802618977e+01,4.198317848399400987e+01
6.576491485284583405e+01,3.842287075982757472e+01
6.610934945711234434e+01,4.453605284333200132e+01
6.406995253849876804e+01,4.582287516507641811e+01
5.877402629328254591e+01,4.766828352602317409e+01
6.240523505928280912e+01,4.687151842481686970e+01
5.331248438657765121e+01,4.669482153726019646e+01
6.167449465707979783e+01,3.938423046646157388e+01
5.617117857975894424e+01,4.077487859272214621e+01
6.718640397418649002e+01,4.539872236999363508e+01
6.075709605114880674e+01,4.423270200862977219e+01
6.038229659699439367e+01,5.323073158902314361e+01
5.854013649619761139e+01,3.884460664603355440e+01
5.243247977984437824e+01,4.308616426599615323e+01
6.034028067204548762e+01,3.957258274139698528e+01
6.501775698938813264e+01,4.734633599449709607e+01
5.937134131833987283e+01,4.317661509359015781e+01
6.462609851043461617e+01,3.968357677607290412e+01
6.482816564147931615e+01,3.907935189426714828e+01
5.908989130935392353e+01,4.115944289726498795e+01
6.875387613603908221e+01,3.341443489655554799e+01
